dateTime,Device,Metric,Value,RAG,
31/12/2017,DH1,NO2,25.6,Green,2017
31/12/2016,DH1,NO2,29.7,Green,2016
31/12/2015,TOR2,NO2,28.1,Green,2015
31/12/2011,HS3,NO2,29.47,Green,2011
31/12/2019,HR2c,NO2,28.77,Green,2019
31/12/2019,LON8,NO2,25.32,Green,2019
31/12/2019,SHP1,NO2,27.54,Green,2019
31/12/2019,SHP2,NO2,27.83,Green,2019
31/12/2019,SA1,NO2,24,Green,2019
31/12/2019,SA2,NO2,27.57,Green,2019
31/12/2019,SA4,NO2,25.77,Green,2019
31/12/2019,HL1,NO2,23.6,Green,2019
31/12/2019,BS1A,NO2,24.23,Green,2019
31/12/2019,KG1,NO2,29.81,Green,2019
31/12/2019,EB1,NO2,28.81,Green,2019
