AreaKey,Period,Value
E01025859,2019,1514
E01025860,2019,1346
E01025861,2019,1716
E01025862,2019,1909
E01025863,2019,1546
E01025864,2019,2249
E01025865,2019,1809
E01025866,2019,1888
E01025867,2019,1292
E01025868,2019,1399
E01025869,2019,1371
E01025870,2019,1723
E01025871,2019,1486
E01025872,2019,1480
E01025873,2019,1571
E01025874,2019,1984
E01025875,2019,1851
E01025876,2019,1819
E01025877,2019,1800
E01025878,2019,2816
E01025879,2019,1296
E01025880,2019,1732
E01025881,2019,1379
E01025882,2019,1790
E01025883,2019,1700
E01025884,2019,1665
E01025885,2019,1901
E01025886,2019,1663
E01025887,2019,1791
E01025888,2019,1862
E01025889,2019,1735
E01025890,2019,1320
E01025891,2019,1327
E01025892,2019,1728
E01025893,2019,1908
E01025894,2019,1615
E01025895,2019,1659
E01025896,2019,1594
E01025897,2019,2221
E01025898,2019,1389
E01025899,2019,1351
E01025900,2019,1513
E01025901,2019,2060
E01025902,2019,1608
E01025903,2019,1734
E01025904,2019,2049
E01025905,2019,1698
E01025906,2019,1650
E01025907,2019,1897
E01025908,2019,1724
E01025909,2019,1943
E01025910,2019,1769
E01025911,2019,1661
E01025912,2019,1474
E01025913,2019,2472
E01025914,2019,1405
E01025915,2019,1379
E01025916,2019,1712
E01025917,2019,3383
E01025918,2019,1686
E01025919,2019,1459
E01025920,2019,1963
E01025921,2019,1863
E01025923,2019,1408
E01025924,2019,1070
E01025925,2019,2687
E01025926,2019,2298
E01025927,2019,1685
E01025928,2019,1458
E01025929,2019,2073
E01025930,2019,1903
E01025931,2019,1981
E01025932,2019,1521
E01025933,2019,1322
E01025934,2019,1837
E01025935,2019,1160
E01025936,2019,1179
E01025937,2019,1710
E01025938,2019,1240
E01025939,2019,2250
E01025940,2019,2181
E01025941,2019,1715
E01025942,2019,2598
E01025943,2019,1917
E01025944,2019,1769
E01025945,2019,1568
E01025946,2019,1883
E01025947,2019,2084
E01025948,2019,1743
E01025949,2019,1732
E01025950,2019,2134
E01025951,2019,1997
E01025952,2019,1437
E01025953,2019,1262
E01025954,2019,1620
E01025955,2019,1703
E01025956,2019,1330
E01025957,2019,2225
E01025958,2019,2178
E01025959,2019,2485
E01025960,2019,1500
E01025961,2019,1494
E01025962,2019,1576
E01025963,2019,1738
E01025964,2019,1648
E01025965,2019,1273
E01025966,2019,1520
E01025967,2019,1642
E01025968,2019,1844
E01025969,2019,1847
E01033102,2019,1604
E01033103,2019,2260
E01025970,2019,1478
E01025971,2019,1266
E01025972,2019,1336
E01025973,2019,2462
E01025974,2019,2208
E01025975,2019,1389
E01025976,2019,1460
E01025977,2019,1472
E01025978,2019,1710
E01025979,2019,1420
E01025980,2019,1483
E01025981,2019,1614
E01025982,2019,2065
E01025983,2019,1340
E01025984,2019,1474
E01025985,2019,1251
E01025986,2019,1530
E01025987,2019,1694
E01025988,2019,1893
E01025989,2019,1687
E01025990,2019,1293
E01025991,2019,1378
E01025992,2019,1637
E01025993,2019,1367
E01025994,2019,1763
E01025995,2019,1525
E01025997,2019,1523
E01025998,2019,1781
E01025999,2019,1458
E01026000,2019,1214
E01026001,2019,1383
E01026003,2019,1497
E01026004,2019,1901
E01026005,2019,1781
E01032600,2019,1852
E01032601,2019,1430
E01026006,2019,3052
E01026007,2019,1126
E01026008,2019,1527
E01026009,2019,1197
E01026010,2019,1552
E01026011,2019,3278
E01026012,2019,1154
E01026013,2019,1468
E01026014,2019,1906
E01026015,2019,1635
E01026016,2019,2374
E01026017,2019,1552
E01026018,2019,1663
E01026019,2019,2845
E01026020,2019,2702
E01026021,2019,1630
E01026022,2019,2346
E01026023,2019,1473
E01026024,2019,2145
E01026025,2019,2501
E01026026,2019,2146
E01026027,2019,1927
E01026028,2019,1988
E01026029,2019,3108
E01026030,2019,2672
E01026031,2019,1488
E01026032,2019,2520
E01026033,2019,2103
E01026034,2019,1781
E01026035,2019,2407
E01026036,2019,1914
E01026037,2019,1600
E01026038,2019,1424
E01026039,2019,1140
E01026040,2019,1469
E01026041,2019,1360
E01026042,2019,1722
E01026043,2019,1797
E01026044,2019,1355
E01026045,2019,1870
E01026046,2019,1303
E01026047,2019,1280
E01026048,2019,1525
E01026049,2019,1570
E01026050,2019,1513
E01026051,2019,1315
E01026052,2019,2028
E01026053,2019,2293
E01026054,2019,2360
E01026055,2019,1101
E01026056,2019,1118
E01026057,2019,2036
E01026058,2019,2256
E01026059,2019,1185
E01026060,2019,1376
E01026061,2019,1118
E01026062,2019,1186
E01026063,2019,1444
E01026064,2019,1540
E01026065,2019,1850
E01026066,2019,1962
E01026067,2019,2027
E01026068,2019,2170
E01026069,2019,2415
E01026070,2019,1984
E01026071,2019,2159
E01026072,2019,2186
E01026073,2019,1838
E01026074,2019,2166
E01026075,2019,2229
E01026076,2019,2273
E01026077,2019,1420
E01026078,2019,1140
E01026079,2019,1923
E01026080,2019,2034
E01026081,2019,2413
E01026082,2019,2395
E01026083,2019,1876
E01026084,2019,1650
E01026085,2019,2338
E01026087,2019,1364
E01026088,2019,1437
E01026089,2019,2042
E01026090,2019,1349
E01026091,2019,1123
E01026092,2019,1443
E01026093,2019,1663
E01026094,2019,2063
E01026095,2019,1256
E01026096,2019,1572
E01026097,2019,1564
E01026098,2019,2069
E01026099,2019,2055
E01026100,2019,1939
E01026101,2019,1404
E01026102,2019,2341
E01026103,2019,2161
E01026104,2019,2173
E01026105,2019,2164
E01026106,2019,1278
E01026107,2019,1266
E01026108,2019,2486
E01026109,2019,2109
E01026110,2019,1521
E01026111,2019,1565
E01026112,2019,1230
E01026113,2019,1987
E01026114,2019,1586
E01026115,2019,1732
E01026116,2019,1615
E01026117,2019,1849
E01026118,2019,1753
E01026119,2019,1088
E01026120,2019,1505
E01026121,2019,2597
E01032986,2019,1199
E01032987,2019,1440
E01026122,2019,2067
E01026123,2019,2404
E01026124,2019,1687
E01026125,2019,1495
E01026126,2019,1895
E01026127,2019,1355
E01026128,2019,2636
E01026129,2019,1773
E01026130,2019,1232
E01026131,2019,1327
E01026132,2019,4018
E01026133,2019,4575
E01026134,2019,1537
E01026135,2019,1661
E01026136,2019,1566
E01026137,2019,1112
E01026138,2019,1356
E01026139,2019,1400
E01026140,2019,1229
E01026141,2019,1476
E01026142,2019,1175
E01026143,2019,2937
E01026144,2019,2059
E01026145,2019,1566
E01026146,2019,2437
E01026147,2019,2184
E01026148,2019,1715
E01026149,2019,1630
E01026150,2019,1701
E01026151,2019,1921
E01026152,2019,1549
E01026153,2019,2521
E01026154,2019,1353
E01026155,2019,1886
E01026156,2019,1198
E01026157,2019,1408
E01026158,2019,1355
E01026159,2019,1313
E01026160,2019,1285
E01026161,2019,1339
E01026162,2019,1500
E01026163,2019,1297
E01026164,2019,1365
E01026165,2019,1460
E01026166,2019,1235
E01026167,2019,1507
E01026168,2019,1549
E01026169,2019,1541
E01026170,2019,1461
E01026171,2019,1613
E01026172,2019,1527
E01026173,2019,1561
E01026174,2019,1471
E01026175,2019,1843
E01026176,2019,2019
E01026177,2019,2208
E01026178,2019,1809
E01026179,2019,1433
E01026180,2019,1426
E01026182,2019,1499
E01026183,2019,2809
E01026184,2019,2081
E01026185,2019,2120
E01026186,2019,1803
E01026187,2019,1955
E01026188,2019,2324
E01026189,2019,1769
E01026190,2019,1652
E01026191,2019,1761
E01026192,2019,1319
E01026193,2019,1494
E01026194,2019,2017
E01026195,2019,1983
E01026196,2019,1518
E01026197,2019,1433
E01026198,2019,1685
E01026199,2019,2396
E01026200,2019,1569
E01026201,2019,2113
E01026202,2019,1912
E01026203,2019,1886
E01026204,2019,1618
E01026205,2019,1597
E01026206,2019,1998
E01026207,2019,1251
E01026208,2019,1713
E01026209,2019,2055
E01026210,2019,2369
E01026211,2019,2079
E01026212,2019,1467
E01026213,2019,1678
E01026214,2019,1092
E01026215,2019,1052
E01026218,2019,1175
E01026219,2019,1152
E01026220,2019,2210
E01026221,2019,2438
E01026222,2019,1790
E01026223,2019,1960
E01026224,2019,1822
E01026225,2019,1658
E01026226,2019,1839
E01026227,2019,1591
E01026228,2019,1718
E01026229,2019,1860
E01026230,2019,1618
E01026231,2019,2758
E01026232,2019,2165
E01026233,2019,1635
E01026234,2019,3402
E01026235,2019,1629
E01026236,2019,1158
E01026237,2019,1072
E01026238,2019,1349
E01032988,2019,2049
E01032989,2019,1893
E01032990,2019,3832
E01032991,2019,1911
E01032992,2019,1497
E01032993,2019,2339
E01032994,2019,1469
E01026239,2019,2047
E01026240,2019,2701
E01026241,2019,2065
E01026242,2019,1655
E01026243,2019,1379
E01026244,2019,1316
E01026245,2019,2269
E01026246,2019,2382
E01026247,2019,1852
E01026248,2019,2204
E01026249,2019,1953
E01026250,2019,2054
E01026251,2019,1895
E01026252,2019,1806
E01026253,2019,1808
E01026254,2019,1737
E01026255,2019,1930
E01026256,2019,1592
E01026257,2019,2099
E01026258,2019,2086
E01026259,2019,1767
E01026260,2019,2127
E01026262,2019,1442
E01026263,2019,2450
E01026264,2019,1773
E01026265,2019,1437
E01026266,2019,2306
E01026267,2019,3162
E01026268,2019,2068
E01026269,2019,2133
E01026270,2019,2194
E01026271,2019,1872
E01026272,2019,1525
E01026273,2019,1817
E01026274,2019,3327
E01026275,2019,2613
E01026276,2019,2361
E01026277,2019,1785
E01026278,2019,1395
E01026279,2019,1430
E01026280,2019,2571
E01026281,2019,1314
E01026282,2019,1807
E01026283,2019,1762
E01026284,2019,2035
E01026285,2019,1446
E01026286,2019,1294
E01032995,2019,1590
E01032996,2019,1386
E01026287,2019,1445
E01026288,2019,1582
E01026289,2019,2301
E01026290,2019,2187
E01026291,2019,1986
E01026292,2019,1380
E01026293,2019,2085
E01026294,2019,1608
E01026296,2019,1518
E01026297,2019,1590
E01026298,2019,2089
E01026299,2019,1772
E01026300,2019,1476
E01026301,2019,3173
E01026302,2019,1088
E01026303,2019,1270
E01026304,2019,1467
E01026305,2019,1331
E01026306,2019,1805
E01026307,2019,1314
E01026308,2019,1685
E01026309,2019,1578
E01026310,2019,1217
E01026311,2019,1731
E01026312,2019,1425
E01026313,2019,1492
E01026314,2019,1277
E01026315,2019,2124
E01026316,2019,2476
E01026317,2019,2400
E01026318,2019,2376
E01026319,2019,2599
E01026320,2019,2592
E01026321,2019,1327
E01026322,2019,1227
E01026323,2019,1971
E01026324,2019,2135
E01026325,2019,1633
E01026326,2019,1425
E01026327,2019,1370
E01026328,2019,1519
E01026329,2019,1904
E01026330,2019,2304
E01026331,2019,2528
E01026332,2019,2128
E01026333,2019,2547
E01026334,2019,1557
E01026335,2019,1529
E01026336,2019,1592
E01026337,2019,2238
E01026338,2019,1259
E01026339,2019,1300
E01026340,2019,2249
E01026341,2019,1627
E01026342,2019,1406
E01026343,2019,1878
E01026344,2019,1603
E01026345,2019,1799
E01026346,2019,1186
E01026347,2019,1581
E01026348,2019,1317
E01026349,2019,1660
E01026350,2019,1839
E01026351,2019,1486
E01026352,2019,1268
E01026353,2019,1612
E01026354,2019,1099
E01026355,2019,2453
E01026356,2019,1465
E01026357,2019,1351
E01026358,2019,1392
E01026359,2019,2044
E01026360,2019,2204
E01026361,2019,2712
E01026362,2019,1702
E01026363,2019,1639
E01026364,2019,1902
E01026365,2019,2424
E01032997,2019,1499
E01032998,2019,1766
E01032999,2019,1329
E01026366,2019,2452
E01026367,2019,1609
E01026368,2019,1913
E01026369,2019,1313
E01026370,2019,2467
E01026371,2019,1270
E01026372,2019,2525
E01026373,2019,2092
E01026374,2019,1708
E01026375,2019,1963
E01026376,2019,1935
E01026377,2019,2250
E01026378,2019,1811
E01026379,2019,1905
E01026380,2019,2400
E01026381,2019,1684
E01026382,2019,1820
E01026383,2019,1459
E01026384,2019,1996
E01026385,2019,1128
E01026386,2019,1390
E01026387,2019,2754
E01026388,2019,2097
E01026389,2019,1863
E01026390,2019,1992
E01026391,2019,2097
E01026392,2019,3189
E01026393,2019,1450
E01026394,2019,2209
E01026395,2019,1416
E01026396,2019,1286
E01026397,2019,2580
E01026398,2019,1683
E01026399,2019,1476
E01026400,2019,1765
E01026401,2019,1665
E01026402,2019,1928
E01026403,2019,1402
E01026404,2019,2353
E01026405,2019,1461
E01026406,2019,1274
E01026407,2019,1394
E01026408,2019,1355
E01026409,2019,1256
E01026410,2019,1698
E01026411,2019,2525
E01026412,2019,1948
E01026413,2019,2065
E01026414,2019,1907
E01026415,2019,1017
E01026416,2019,1273
E01032683,2019,2199
E01026419,2019,1289
E01026420,2019,1133
E01026421,2019,1716
E01026422,2019,2650
E01026423,2019,1879
E01026424,2019,2214
E01026425,2019,1977
E01026426,2019,2503
E01026427,2019,2541
E01026428,2019,2626
E01026429,2019,1445
E01026430,2019,2354
E01026431,2019,1175
E01026432,2019,1367
E01026433,2019,1527
E01026434,2019,1949
E01026435,2019,2213
E01026436,2019,2404
E01026437,2019,1208
E01026438,2019,1037
E01026439,2019,1699
E01026440,2019,1265
E01026441,2019,1545
E01026442,2019,2191
E01026443,2019,2127
E01026444,2019,2097
E01026445,2019,2419
E01026446,2019,2119
E01026447,2019,1740
E01026448,2019,2495
E01026449,2019,1886
E01026450,2019,1798
E01026451,2019,2260
E01026452,2019,1658
E01026453,2019,1560
E01026454,2019,1606
E01026455,2019,2682
E01026456,2019,1174
E01026457,2019,1344
E01026458,2019,1542
E01026459,2019,1536
E01026461,2019,1570
E01026462,2019,2373
E01026464,2019,1279
E01026465,2019,2034
E01026466,2019,2033
E01026467,2019,2466
E01026468,2019,2545
E01026469,2019,1788
E01026470,2019,3156
E01026471,2019,1252
E01026472,2019,1220
E01026473,2019,1430
E01026474,2019,2134
E01026475,2019,1475
E01026476,2019,1666
E01026477,2019,1735
E01026478,2019,1903
E01026479,2019,1513
E01026480,2019,1563
E01026481,2019,1272
E01026483,2019,1195
E01026484,2019,1482
E01026485,2019,1177
E01026486,2019,1605
E01026487,2019,1965
E01026488,2019,1454
E01026489,2019,1454
E01026490,2019,1770
E01026491,2019,2183
E01026492,2019,1325
E01026493,2019,1267
E01026494,2019,2399
E01026495,2019,1409
E01026496,2019,1109
E01033040,2019,2300
E01033041,2019,1266
E01033042,2019,2251
E01026497,2019,1438
E01026498,2019,1389
E01026499,2019,1550
E01026500,2019,1580
E01026501,2019,1541
E01026502,2019,2071
E01026503,2019,1915
E01026504,2019,1554
E01026505,2019,1691
E01026506,2019,1491
E01026507,2019,1411
E01026508,2019,1393
E01026509,2019,1859
E01026510,2019,1792
E01026511,2019,1172
E01026512,2019,1329
E01026513,2019,1441
E01026514,2019,1603
E01026515,2019,1139
E01026516,2019,1232
E01026517,2019,1560
E01026518,2019,1193
E01026519,2019,1665
E01026520,2019,1102
E01026521,2019,1388
E01026522,2019,1407
E01026523,2019,1851
E01026524,2019,1524
E01026525,2019,1268
E01026526,2019,1348
E01026527,2019,1481
E01026528,2019,1440
E01026529,2019,1635
E01026530,2019,1907
E01026531,2019,1740
E01026532,2019,1836
E01026533,2019,1267
E01026534,2019,1753
E01026535,2019,2147
E01026536,2019,1727
E01026537,2019,1576
E01026538,2019,1541
E01026539,2019,1682
E01026540,2019,1437
E01026541,2019,2597
E01026542,2019,1451
E01026543,2019,1472
E01026544,2019,1640
E01026545,2019,2050
E01026546,2019,1452
E01026547,2019,1412
E01026548,2019,1319
E01026549,2019,1824
E01026550,2019,1077
E01026551,2019,1189
E01026552,2019,1397
E01026553,2019,1362
E01026554,2019,1138
E01026555,2019,1504
E01026556,2019,1443
E01026557,2019,1307
E01026558,2019,1574
E01026559,2019,1613
E01026560,2019,1297
E01026561,2019,2491
E01026562,2019,1232
E01026563,2019,1575
E01026564,2019,1707
E01026565,2019,1096
E01026566,2019,1501
E01026567,2019,1564
E01026568,2019,1489
E01026569,2019,1442
E01026570,2019,1600
E01026571,2019,1459
E01026572,2019,1412
E01026573,2019,1368
E01026574,2019,1712
E01026575,2019,1804
E01026576,2019,2103
E01026577,2019,1624
E01026578,2019,2059
E01026579,2019,1530
E01026580,2019,1831
E01026581,2019,1596
E01026582,2019,2035
E01026583,2019,1330
E01026584,2019,1390
E01026585,2019,1168
E01026586,2019,1019
E01026587,2019,2555
E01026588,2019,2492
E01026589,2019,1361
E01026590,2019,1384
E01026591,2019,1649
E01026592,2019,1378
E01026593,2019,1306
E01026594,2019,1917
E01026595,2019,1816
E01026596,2019,1666
E01026597,2019,2112
E01026598,2019,1960
E01026599,2019,1308
E01026600,2019,1524
E01026601,2019,1417
E01026602,2019,1482
E01026603,2019,1611
E01026604,2019,1605
E01026605,2019,1733
E01026606,2019,1496
E01026607,2019,1623
E01026608,2019,1383
E01026609,2019,1148
E01026610,2019,1385
E01026611,2019,1516
E01026612,2019,2403
E01026613,2019,1219
E01026614,2019,1577
E01026615,2019,1267
E01026616,2019,1207
E01026617,2019,1188
E01026618,2019,1637
E01026619,2019,1530
E01026620,2019,1532
E01026621,2019,1611
E01026622,2019,1680
E01026623,2019,1875
E01026624,2019,2051
E01026625,2019,1909
E01026626,2019,2192
E01026627,2019,1348
E01026628,2019,1427
E01026629,2019,1441
E01026630,2019,1716
E01026631,2019,1792
E01026632,2019,1777
E01026633,2019,1895
E01026634,2019,1650
E01026635,2019,2428
E01026636,2019,1557
E01026637,2019,1924
E01026638,2019,1522
E01026639,2019,1621
E01026640,2019,1550
E01026641,2019,1445
E01026642,2019,1379
E01026643,2019,1392
E01026644,2019,2223
E01026645,2019,1231
E01026646,2019,1586
E01026647,2019,2141
E01026648,2019,1515
E01026649,2019,1679
E01026650,2019,1342
E01026651,2019,2354
E01026652,2019,1338
E01026653,2019,1738
E01026654,2019,1557
E01026655,2019,1360
E01026656,2019,1824
E01026659,2019,1661
E01026660,2019,1675
E01026661,2019,1547
E01026662,2019,2903
E01026663,2019,1810
E01026664,2019,2248
E01026665,2019,2321
E01026666,2019,1980
E01026667,2019,1419
E01026668,2019,1684
E01026669,2019,1638
E01026670,2019,1652
E01026671,2019,1340
E01026672,2019,1371
E01026673,2019,1407
E01026674,2019,1060
E01026675,2019,1216
E01026676,2019,1568
E01026677,2019,1450
E01026678,2019,1571
E01026679,2019,2390
E01026680,2019,1566
E01026681,2019,1247
E01026682,2019,1183
E01026683,2019,1250
E01026684,2019,1232
E01026685,2019,1347
E01026686,2019,2404
E01026687,2019,1793
E01026688,2019,1680
E01026689,2019,1635
E01026690,2019,1547
E01026691,2019,1139
E01026692,2019,1191
E01026693,2019,2183
E01026694,2019,2553
E01026695,2019,2149
E01026696,2019,1166
E01026697,2019,1173
E01026698,2019,2323
E01026699,2019,1506
E01026700,2019,1631
E01026701,2019,1691
E01026702,2019,1247
E01026703,2019,1105
E01026704,2019,1950
E01026705,2019,1801
E01026706,2019,2002
E01026707,2019,2155
E01026708,2019,1332
E01026709,2019,1998
E01026710,2019,1187
E01026711,2019,1517
E01026712,2019,1695
E01026713,2019,1734
E01026714,2019,2243
E01026715,2019,1553
E01026716,2019,1859
E01026717,2019,1552
E01026718,2019,2250
E01026719,2019,2324
E01026720,2019,1299
E01026721,2019,1349
E01026722,2019,2532
E01026723,2019,1670
E01026724,2019,1805
E01026725,2019,1461
E01026726,2019,2125
E01026727,2019,2614
E01026728,2019,2419
E01033036,2019,1381
E01033037,2019,1761
E01033038,2019,2211
E01033039,2019,1093
E01026729,2019,2269
E01026730,2019,2623
E01026731,2019,1055
E01026732,2019,1277
E01026733,2019,2498
E01026734,2019,1150
E01026735,2019,1152
E01026736,2019,1275
E01026737,2019,2339
E01026738,2019,2506
E01026739,2019,1938
E01026740,2019,2419
E01026741,2019,1685
E01026742,2019,1943
E01026743,2019,2246
E01026744,2019,2243
E01026745,2019,1836
E01026746,2019,1702
E01026747,2019,1350
E01026748,2019,1475
E01026749,2019,1574
E01026750,2019,1305
E01026751,2019,1422
E01026752,2019,1497
E01026753,2019,1587
E01026754,2019,1381
E01026755,2019,1181
E01026756,2019,1294
E01026757,2019,1445
E01026758,2019,1373
E01026759,2019,1427
E01026760,2019,1729
E01026761,2019,1484
E01026762,2019,2620
E01026763,2019,1399
E01026764,2019,1295
E01026765,2019,1358
E01026766,2019,2344
E01026767,2019,1412
E01026768,2019,2093
E01026769,2019,2137
E01026770,2019,1948
E01026771,2019,1572
E01026772,2019,1763
E01026773,2019,2082
E01026774,2019,1695
E01026775,2019,1281
E01026776,2019,1873
E01026777,2019,1225
E01026778,2019,1488
E01026779,2019,1448
E01026780,2019,2728
E01026781,2019,2153
E01026782,2019,2102
E01026783,2019,1848
E01026784,2019,1120
E01026785,2019,1388
E01026786,2019,2142
E01026787,2019,1013
E01026788,2019,1192
E01026789,2019,1194
E01026790,2019,1244
E01026791,2019,1488
E01026792,2019,1341
E01026793,2019,1906
E01026794,2019,1890
E01026796,2019,1850
E01026797,2019,2596
E01026798,2019,1478
E01026799,2019,1471
E01026800,2019,2148
E01026801,2019,1684
E01026802,2019,1578
E01026803,2019,1512
E01026804,2019,1489
E01026805,2019,1558
E01026806,2019,1527
E01026807,2019,1199
E01026808,2019,1280
E01026809,2019,1420
E01026810,2019,1545
E01026811,2019,1496
E01026812,2019,1527
E01026813,2019,1384
E01026814,2019,1534
E01026815,2019,1466
E01026816,2019,1905
E01026817,2019,1417
E01026818,2019,1429
E01026819,2019,1429
E01026820,2019,1701
E01026821,2019,1489
E01026822,2019,2705
E01026823,2019,2179
E01026824,2019,1722
E01026825,2019,1348
E01026826,2019,1537
E01026827,2019,1595
E01026828,2019,1741
